Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
aman-aplan,8,3,^r|oo|la|e[^r]$,36,188033,14068,40721,false
aman-aplan,8,4,oo|^r|^m|^k|e[^r]$,37,102346,6683,41936,false
aman-aplan,8,5,x|ah$|^k|^t|^r|v|d|oo[^by]$,36,469259,31175,40459,false
aman-aplan,8,6,^r|c$|^m|oo|e[^rf]$,37,298829,19644,38771,false
aman-aplan,8,7,oo|ll|^k|^r|e[^ry]$|c$,38,32537,2879,43493,false
aman-aplan,8,8,^r|^k|c$|e[^ry]$,35,63644,4488,40691,false
aman-aplan,8,9,x|oo|ev|^k|trnhs|^t|^r|d$,36,65186,5242,42275,false
aman-aplan,8,10,x|oo|^m|^t|^r|^k|d$,36,250021,15335,41031,false
aman-aplan,8,11,x|^k|^t|l[^i]h|^m|^r|d$|ev,36,195369,13839,40914,false
aman-aplan,8,12,x|e[^ry]$|^k|^r|mu|c$,36,205466,16283,42585,false
aman-aplan,8,13,^l|x|^m|^k|^t|^r[^t]|d$|oo,36,500875,31410,37280,false
aman-aplan,8,14,^h|x|d$|v|^m|^k|^t|^r[^v][^f]|oo,36,351421,25037,42172,false
aman-aplan,8,15,^k|^r|e[^rr]$|c$,35,118352,7925,41519,false
aman-aplan,8,16,^h|x|d$|v|^m|^k|^t|^r|oo[^d],36,140015,10146,38718,false
aman-aplan,8,17,rd|^k|^t|^r|oo|v|x|d$,36,23751,1628,39576,false
aman-aplan,8,18,x|^t|oo|v|d|^r|a[^ry]$,36,327103,22933,41247,false
aman-aplan,8,19,mra|^k|^r|oo|e[^ry]$,36,593801,38643,38970,false
aman-aplan,8,20,oo|^k|^t|^r|v|d|x,35,124761,8873,43397,false
aman-aplan,8,21,x|^k|^t|^r|oo|d$,35,343195,23240,61231,true
aman-aplan,8,22,oo|^[^y]e[^lf]|^k|c$,36,374784,25555,39433,false
aman-aplan,8,23,ic|^k|^m|^r|e[^ry]$,36,313160,19567,38270,false
aman-aplan,8,24,^k|li^rx|d$|^t|r^t|x|^r|civ|o[^uy][^]$,36,356367,29545,46749,false
aman-aplan,8,25,x|^k|^t|^r|v|oo|d,35,597492,40507,40738,false
aman-aplan,8,26,^l|x|^m|^k|^t|^r|oo|d$,36,32930,2144,40382,false
aman-aplan,8,27,^n|x|d$|ev|^m|^r|^k|e^xm[^na]|^so|^t,36,274510,22451,48769,false
aman-aplan,8,28,[^mh]e[^ry]$|^k|^r|oo,37,427260,28715,39874,false
aman-aplan,8,29,k[^nx]|oo|e[^r]$|^r,36,583355,41188,42502,false
aman-aplan,8,30,^r|x|^m|^k|^t|d$|v[^y][^vx]$,36,45381,3892,44481,false
aman-aplan,9,1,^k|ur|oo|^r|e[^ry]$,36,347447,24447,43276,false
aman-aplan,9,2,x|^k|^t|^r|v|d|oo,35,273967,17231,40390,false
aman-aplan,9,3,^vx|x|^k|^t|^r|d$|la[^ou]|v[^y][^y]$,36,186096,12266,39641,false
aman-aplan,9,4,oo|e[^ry]$|^r|a[^ry]$|c$,38,425502,31591,41655,false
aman-aplan,9,5,x|oo|^x|^t|^r|v|d|a[^ry]$,36,347395,23060,41752,false
aman-aplan,9,6,[^ri]x|e[^ry]$|^k|^r|^m|c$,36,319654,22016,38967,false
aman-aplan,9,7,^k|e[^ry]$|t[^tfs]b|^so|^r|rum$,36,153201,10891,46478,false
aman-aplan,9,8,ph^n|iv|^m|^k|^r|^[^y]e[^lf],36,207860,14877,42686,false
aman-aplan,9,9,^[^y]e[^rf]|^m|^k|^t|^r|oo,37,235042,16851,41963,false
aman-aplan,9,10,oo|rd|a[^mt]l|^t|v|^r|^k|x|d$,37,307025,19198,35666,false
aman-aplan,9,11,ah|^r|^k|e[^rf]$,35,228593,16945,46181,false
aman-aplan,9,12,oo|^k|ic|^r|e[^ry]$,37,472542,33216,41282,false
aman-aplan,9,13,x|v|^k|^t|^r|d|o[^l]$,35,269125,18311,39321,false
aman-aplan,9,14,all|^k|^t|^r|d|v|x|oo[^g]$,36,465416,31798,41215,false
aman-aplan,9,15,x|oo|^k|^t|ev|^r|d$,36,541517,38798,43254,false
aman-aplan,9,16,oo|x|^t|^r|d$|^m|a[^ry]$,37,69003,6416,40892,false
aman-aplan,9,17,la|rd|^[^kv]e[^lf]|iv|^r|^k|os$,38,410944,34563,48960,false
aman-aplan,9,18,x|oo|^k|^t|^r|v|d,35,191744,12708,39622,false
aman-aplan,9,19,o[^]l|^r|^k|e[^ry]$,35,35060,2883,40457,false
aman-aplan,9,20,oo|un^m|^k|x|c$|e[^ry]$|^r,37,282977,20858,39958,false
aman-aplan,9,21,e[^ry]$|x|^k|^r|^m|c$,36,551182,36841,40513,false
aman-aplan,9,22,et$|^[^po][^py][^msrfn],36,159467,11709,46999,false
aman-aplan,9,23,x|^k|v[^y][^ad]|^r|^t|d$,35,44504,3344,41286,false
aman-aplan,9,24,x|^k|oo|^t|^le|^r|d$,36,411078,30949,43359,false
aman-aplan,9,25,iv|oo|ooye[^m]|^[^y]e[^lf]|^k,36,436530,30444,41372,false
aman-aplan,9,26,oo|d$|^k|x|^m|^le|^t|^r,37,421380,28640,40129,false
aman-aplan,9,27,^x|x|d$|ev|^m|^k|^t|^r|oo,37,254136,15801,38545,false
aman-aplan,9,28,oo|x|^k|^t|^r|v|d|ah$,36,600248,38681,38681,false
aman-aplan,9,29,x|oo|^k|^t|[^g]c$|^r|d$,36,458604,28626,38949,false
aman-aplan,9,30,oo|x|^r|^t|v|d|a[^ry]$,36,180145,11528,39958,false
aman-aplan,10,1,^l|x|^m|^k|^t|^r|d$|c$,35,339295,20499,38011,false
aman-aplan,10,2,ah|oo|^k|^r|e[^rw]$,37,590718,39353,40099,false
aman-aplan,10,3,^k|oo|c[^au]v|^r|e[^ry]$,37,407530,31131,43624,false
aman-aplan,10,4,^k|^r|e[^ry]$|rd,35,336896,22935,39830,false
aman-aplan,10,5,ic|^k|^[^dy]e[^ly]|^r|d$,36,361926,25866,40339,false
aman-aplan,10,6,x|oo|^k|^t|^r|c$|[^v][^ny]d,37,495527,34890,42903,false
aman-aplan,10,7,^n|x|ah$|iv|^m|^r|^k|^[^y]e[^lf],37,311408,21250,42328,false
aman-aplan,10,8,d|oo|^k|^t|^r|v|x|h$,35,473143,32794,40882,false
aman-aplan,10,9,^n|x|d$|ev|^m|^k|^t|^r,35,550521,38250,40539,false
aman-aplan,10,10,^x|x|^m|^k|^r|oo|e[^ry]$,37,311708,22539,43794,false
aman-aplan,10,11,x|^k|oo|^t|^r|v|d|ah$,36,374062,26807,40871,false
aman-aplan,10,12,^h|x|d$|v|^m|^k|^t|^r|oo[^y]$,36,437638,29929,40406,false
aman-aplan,10,13,la|f^|^m|^k|^r|^n|e[^ry]$,36,572451,40105,42498,false
aman-aplan,10,14,x|ka|^t|^r|d|v|oo[^y]$,35,315658,22228,42275,false
aman-aplan,10,15,x|oo|^k|rd|^t|^r|v|d$,36,467801,32552,40896,false
aman-aplan,10,16,nhv|oo|^k|^[^y]e[^lf]|^r|c$,37,148381,10609,39978,false
aman-aplan,10,17,hal|^r|^k|e[^ry]$|oo,37,595983,43016,43230,false
aman-aplan,10,18,^k|oo|^r|v|e[^ry]$|d,35,375655,24817,39198,false
aman-aplan,10,19,^n|x|d$|ev|^m|^k|^t|^r|vic,36,258872,15720,39450,false
aman-aplan,10,20,ic|oo|^r|^m|e[^ry]$|^k,38,138700,9646,45410,false
aman-aplan,10,21,x|oo|ah|^k|^t|^r|d|v,36,310050,22855,40187,false
aman-aplan,10,22,oo|^r|^k|e[^ry]$,36,362210,27002,42254,false
aman-aplan,10,23,x|cm^|d$|ev|^r|^k|^t|oo,36,384175,27962,43088,false
aman-aplan,10,24,x|^k|d|oo|v|^t|^r,35,35465,2451,42649,false
aman-aplan,10,25,x|oo|^m|ev|^r|^k|^t|d$,37,388602,26038,39683,false
aman-aplan,10,26,^r|^m|e[^ry]$|^k,35,411458,30019,43065,false
aman-aplan,10,27,x|^k|^t|^r|v|d|la|oo,36,471248,32341,39955,false
aman-aplan,10,28,x|^k|^t|^r|v|d|la|o[^ly]$,36,125364,8569,41600,false
aman-aplan,10,29,oo|^k|^t|rd|^r|v|x|d$,36,530215,35136,39314,false
aman-aplan,10,30,oo|x|^k|^r|^t|d$,35,325087,22491,41218,false
aman-aplan,11,1,^k|ah|oo|^r|e[^ry]$,37,122058,9011,37639,false
aman-aplan,11,2,oo|n^k|^r|e[^ry]$|^k,36,241496,16837,44344,false
aman-aplan,11,3,x|^k|^t|^r|oo|d|v,35,265016,17948,42213,false
aman-aplan,11,4,x|^k|e[^ry]$|^m|^r|c$,36,96955,6975,41695,false
aman-aplan,11,5,oo|^k|ah$|^r|e[^ry]$,37,229246,16977,45606,false
aman-aplan,11,6,x|oo|^k|^t|^r|v|d|ah$,36,160791,11601,38793,false
aman-aplan,11,7,[^dc]b^m|x|^r|d$|ev|^m|^k|^t|oo,37,234800,15596,40161,false
aman-aplan,11,8,x|civ|^k|^t|^r|oo|d$,36,377873,25538,41042,false
aman-aplan,11,9,oo|^k|ah|^r|rd|e[^ry]$,38,590061,40591,41618,false
aman-aplan,11,10,oo|x|^k|^t|d$|^r|rum$,36,272008,16712,39525,false
aman-aplan,11,11,^r|^k|oo|e[^ry]$,36,551912,37507,42109,false
aman-aplan,11,12,^k|mu|x|oo|^le|^r|d$|t$,36,454488,31595,43544,false
aman-aplan,11,13,x|d|^k|^t|oo|^r|dp|v,35,96025,8352,42030,false
aman-aplan,11,14,oo|x|^r|^t|^k|v|d,35,27039,1988,42151,false
aman-aplan,11,15,x|^k|^r|^t|v|d|o[^ly]$,35,454662,32612,42050,false
aman-aplan,11,16,bx|^k|ll|^r|e[^ry]$,35,445387,30474,41133,false
aman-aplan,11,17,x|oo|^k|d|^t|^r|v|h$,35,511288,33920,39863,false
aman-aplan,11,18,^n|x|d$|ev|^m|^k|^t|^r,35,226299,16775,42929,false
aman-aplan,11,19,^k|oo|^r|e[^ry]$,36,211232,15228,43251,false
aman-aplan,11,20,x|oo|^k|^t|^r|v|d|k^d|ah$,36,38780,3610,47504,false
aman-aplan,11,21,[^ng]d|ah|^k|^t|oo|v|^r|x|d$,37,71575,5982,41925,false
aman-aplan,11,22,x|e[^ry]$|^r|^m|^k|c$,36,352288,23760,40699,false
aman-aplan,11,23,^m|^k|c$|e[^ry]$|^r,36,480196,33540,40936,false
aman-aplan,11,24,^l|x|^m|^k|^r[^ni]|^t|d$,34,36559,3069,61382,true
aman-aplan,11,25,^k|e[^ry]$|^r,34,385287,31894,47682,false
aman-aplan,11,26,[^t]oo|x|^r|^k|e[^ry]$,36,498717,35487,42372,false
aman-aplan,11,27,e[^y]$|oo|x|^k|^m|[^h]la|c$,36,290651,20159,38302,false
aman-aplan,11,28,^h|x|d$|v|^m|^k|^t|^r|oo,36,60141,5557,40466,false
aman-aplan,11,29,x|all|^k|^t|^r|d$|oo|c$,37,360949,25156,39934,false
aman-aplan,11,30,la|oo|^k|^r|e[^ry]$|d|v,36,560374,41613,44367,false
aman-aplan,12,1,^[^y]e[^lf]|v|o[^ly]$,35,84908,7865,42688,false
aman-aplan,12,2,^n|x|d$|ev|^m|^k|^t|^r,35,257815,17791,39790,false
aman-aplan,12,3,oo|x|^t|^k|^r|d$|ah$,36,224955,21457,44435,false
aman-aplan,12,4,^r|oo|k[^rp]|e[^ry]$,36,289035,20165,40443,false
aman-aplan,12,5,^h[^n]l|oo|x|^k|^t|^r|v|d,36,43272,3785,42773,false
aman-aplan,12,6,x|oo|^k|^t|^r|v|d,35,586099,37969,39089,false
aman-aplan,12,7,rd|x|^k|^t|^r|d$|v[^c][^y]$,36,193137,14166,44984,false
aman-aplan,12,8,ll|oo[^hl]|x|^k|^t|^r|v|d|^$,36,512018,33467,38800,false
aman-aplan,12,9,x|oo|^k|^t|^r|v|d|lla,36,49879,3705,43571,false
aman-aplan,12,10,^m|e[^ry]$|x|^k|^r|c$,36,104828,8051,38964,false
aman-aplan,12,11,d|ah|^r|x|oo|v|^t|k[^y],36,471437,35346,43490,false
aman-aplan,12,12,la|^k|c$|^r|e[^ry]$,36,242652,20919,43316,false
aman-aplan,12,13,^m|x|d$|ev|^k|^t|^r|oo,37,154019,10346,39798,false
aman-aplan,12,14,x|^k|^t|^r|v|d|oo[^y]$,35,413418,25871,38374,false
aman-aplan,12,15,x|^k|^t|^r|v|d|oo,35,269490,19285,41664,false
aman-aplan,12,16,oo|^r|^k|e[^rh]$,36,419011,31156,44391,false
aman-aplan,12,17,ah|rd|x|^t|^k|^r|d$,35,201948,14342,46656,false
aman-aplan,12,18,x|oo|^k|v|^t|^r|[^ny]d,36,543216,36721,40883,false
aman-aplan,12,19,oo|e[^ry]$|^r,35,360659,23917,38989,false
aman-aplan,12,20,x|oo|^k|^t|^r|d|v|^st|[^cy]h$,36,201729,13863,36030,false
aman-aplan,12,21,mpd|^r|^k|iv|^[^y]e[^lf]|oo|h$,37,405059,26284,39913,false
aman-aplan,12,22,rd|ft|oo|^r|ic|be|e[^ry]$,37,187869,14602,43636,false
aman-aplan,12,23,oo|^k|^t|^r|d|v|x|h$,35,519980,35776,40970,false
aman-aplan,12,24,^k|^r|oo|e[^ry]$,36,491582,31629,38156,false
aman-aplan,12,25,ic|x|^k|^t|d$|^r|oo[^lm]$,36,307851,21448,40906,false
aman-aplan,12,26,[^u]x|^k|^t|ah|^r|v|d|oo,36,46602,4605,45062,false
aman-aplan,12,27,la|^m|^k|^r|e[^ry]$,36,472240,31737,39301,false
aman-aplan,12,28,x|d$|p^|v|^m|^k|^t|^r|oo,36,363973,25283,40619,false
aman-aplan,12,29,ka|oo|^m|^r|e[^rh]$,37,246837,17184,43705,false
aman-aplan,12,30,^k|^r|e[^ry]$|rd,35,262368,19449,43680,false
aman-aplan,13,1,^k|bdx|^m|nl^g|^r|c$|e[^r]$,36,443162,27832,39264,false
aman-aplan,13,2,x|^k|^r|oo|^t|d$,35,229365,13269,41255,false
aman-aplan,13,3,^x|x|d$|ev|^m|^k|^t|^r|oo,37,434085,28058,38673,false
aman-aplan,13,4,[^v]oo|x|^k|^t|^r|v|d|ah$,36,209293,14134,40519,false
aman-aplan,13,5,oo|^h|x|d$|v|^m|^k|^t|^r,36,253223,15448,38570,false
aman-aplan,13,6,^k|x|v[^y][^ad]|^r|^t|oo|d$,37,597723,42006,42352,false
aman-aplan,13,7,oo|v|^[^o]e[^lf]|ah|uvr|k$,35,74107,5449,60359,true
aman-aplan,13,8,^h|x|d$|v|^m|^k|^t|^r|oo,36,576984,42011,43534,false
aman-aplan,13,9,d$|oo|^k|^t|^r|x|v[^y][^t]$,37,585573,42990,44102,false
aman-aplan,13,10,^l|x|^m|^k|^t|^r|d$|oo,36,523092,37601,42825,false
aman-aplan,13,11,la|x|^m|oo|^t|^r|d$|v,36,383290,30200,48468,false
aman-aplan,13,12,oo|d|^k|^t|^r|v|x|h$,35,260287,17169,41436,false
aman-aplan,13,13,x|oo|bo^k|^k|^t|^r|d$,35,298893,20459,46161,false
aman-aplan,13,14,[^al]v|^k|^[^y]e[^lf]|oo,36,315442,24208,42880,false
aman-aplan,13,15,[^r]oo|^k|^r|^t|x|d$,35,92737,6411,40602,false
aman-aplan,13,16,oo|^[^y]e[^lf]|^k|^r|c$,37,226262,15991,41319,false
aman-aplan,13,17,^m|^r|^k|x|e[^ry]$,35,543002,37918,41481,false
aman-aplan,13,18,rd|ic|^r|l^x|^k|e[^ry]$,36,441781,33989,45844,false
aman-aplan,13,19,^srx|^k|mu|^r|c$|e[^ry]$,36,297481,20101,43806,false
aman-aplan,13,20,x|oo|^k|^t|^r|mu|ev|d$,37,413661,31241,43971,false
aman-aplan,13,21,d|oo|^t|v[^b]|ah|^k|^r|x|d$,36,205841,17319,42253,false
aman-aplan,13,22,[^h]rd|v|oo|^r|^t|x|slx|d$|a[^ry]$,37,227421,19276,43905,false
aman-aplan,13,23,^[^w]e[^lf]|^m|^k|^r|c$,36,380025,25409,41767,false
aman-aplan,13,24,x|oo|^k|^t|^r|d$,35,61520,6313,39262,false
aman-aplan,13,25,[^am]v|^m|d$|x|dho|^k|^r|^t|oo[^y]$,37,86416,8344,44451,false
aman-aplan,13,26,^r|ah|oo|e[^rk]$,36,471249,30751,39029,false
aman-aplan,13,27,x^n|x|d$|ev|^t|^r|oo|^k,36,258270,17419,41294,false
aman-aplan,13,28,x|la|^t|^r|v|d|o[^ly]$,35,177716,11421,40589,false
aman-aplan,13,29,^k|e[^ry]$|^r|c$,35,549964,39783,42738,false
aman-aplan,13,30,oo|^r|^k|e[^r]$,36,241422,17039,40091,false
aman-aplan,14,1,x|d$|^m|^t|^r|^k|v[^u][^s]$,36,135126,9049,44994,false
aman-aplan,14,2,dx|oo|^r|^k|^[^y]e[^lf],36,40824,2519,42036,false
aman-aplan,14,3,oo|^k|^t|^r|x|d$,35,176078,13479,41693,false
aman-aplan,14,4,^n|x|d$|ev|^m|^k|^t|^r,35,472237,33036,40772,false
aman-aplan,14,5,x|^k|^so|^t|^r|d$|^m|c$,36,310320,23107,41782,false
aman-aplan,14,6,ex|d$|ka|ic|h$|^r|^t|oo,36,555807,40980,44376,false
aman-aplan,14,7,ak|oo|[^na]^|^ha|^m|^r|e[^ry]$,37,286511,20839,42767,false
aman-aplan,14,8,^[^n]e[^lf]|^m|^k|^r|c$,36,127243,7966,41110,false
aman-aplan,14,9,x|oo|^k|d$|^r|^mu|^t,36,555285,41400,44654,false
aman-aplan,14,10,oo|^k|^r|e[^ry]$,36,63944,3818,39283,false
aman-aplan,14,11,[^l]fx|oo|^r|c$|e[^ry]$,36,440180,29821,39655,false
aman-aplan,14,12,ux|oo|^le|^r|^t|x|ic|^k|d$,37,294004,20791,41162,false
aman-aplan,14,13,^r|^k|e[^r]$|vic,35,186786,12712,42107,false
aman-aplan,14,14,x|c[^c]v|^k|^t|oo|^r|d$|el$,37,439426,30412,41641,false
aman-aplan,14,15,v|x|^k|^t|^r|d|oo|la[^r],36,496115,33723,40372,false
aman-aplan,14,16,^r|^k|e[^ry]$|ah|ipg^o|oo,37,500960,32699,39270,false
aman-aplan,14,17,x|oo|v|k[^u]k|d|^r|^t|ah$,36,167590,10814,40804,false
aman-aplan,14,18,oo|x|^r|^t|d$|a[^ry]$,36,330394,26066,46638,false
aman-aplan,14,19,^r|^k|e[^r]$|ic,35,362069,23308,39400,false
aman-aplan,14,20,^n|x|d$|ev|^m|^k|^t|^r,35,62847,4450,61222,true
aman-aplan,14,21,^[^y]e[^lf]|v|^m|^k|o[^ly]$,37,125992,9089,38280,false
aman-aplan,14,22,ll[^no]|^k|d|^t|^r|v|x|o[^ly]$,36,309735,21698,38426,false
aman-aplan,14,23,x|^k|^t|^r|v|d|la|o[^ly]$,36,211036,13713,38396,false
aman-aplan,14,24,x|oo|^r|^t|^k|dru|d$,36,35404,2715,40281,false
aman-aplan,14,25,^k|ah|^r|ic|e[^ry]$,36,107996,7085,44547,false
aman-aplan,14,26,^n|x|d$|ev|^m|^k|^t|^r,35,390076,26374,40308,false
aman-aplan,14,27,^n|x|d$|ev|^m|^k|^t|^r,35,413045,26497,38512,false
aman-aplan,14,28,ah|oo|^r|^t|d|v|x|ak$,36,165881,11212,37858,false
aman-aplan,14,29,x|^k|^r|^t|ev|la|d$,35,589487,40180,41067,false
aman-aplan,14,30,x|^k|oo|^r|v|et$|d,35,291375,20050,38721,false
aman-aplan,15,1,x|oo|^r|v|d|^t|a[^r]$,36,84649,6187,40751,false
aman-aplan,15,2,^k|^r|e[^ry]$,34,114374,7878,39035,false
aman-aplan,15,3,rd|x|^k|^r|e[^ry]$|oo,37,289844,21032,43646,false
aman-aplan,15,4,oo|^k|^r|e[^r]$,36,421697,28828,41044,false
aman-aplan,15,5,^k|c[^k]^|e[^ry]$|^r|o[^uy][^y]$,36,101073,7013,41192,false
aman-aplan,15,6,^h|x|d$|v|^m|^k|^t|^r|oo,36,85521,6088,40720,false
aman-aplan,15,7,ux|oo|^ka|^t|a^|^r|d|v|x|a[^r]$,36,293994,20122,41032,false
aman-aplan,15,8,^k|ic|oo|^le|x|d$|^r|t$,36,416263,45635,59878,false
aman-aplan,15,9,oo[^u]|x|^k|^t|^r|v|d|ah$,36,368695,25438,40808,false
aman-aplan,15,10,^n|x|d$|ev|^m|^k|^t|^r,35,458038,28315,39538,false
aman-aplan,15,11,x|^t|c$|oo[^rd]|^r|rum$|d$,36,133583,9342,41659,false
aman-aplan,15,12,x|^k|^m|e[^ry]$|^r|c$,36,42437,2959,42493,false
aman-aplan,15,13,^k|c$|^r|e[^ry]$,35,376198,23177,37491,false
aman-aplan,15,14,ka|rd|oo|^k|^t|^r|v|l[^mh]a|x|d$,37,329810,24280,42719,false
aman-aplan,15,15,oo|x|ueaev|^r|^t|v|d|a[^ry]$,36,590886,39269,40655,false
aman-aplan,15,16,[^g]oo|^r|^t|d|x|v|a[^ry]$,36,420879,27891,39423,false
aman-aplan,15,17,x|oo|^k|^t|^r|v|d|a[^ry]$,36,126538,8458,50432,false
aman-aplan,15,18,rd|^k|ex|v[^y][^da]|^r|kr|^t|d$,36,23828,2552,44231,false
aman-aplan,15,19,^h|x|^k|^m|v|^t|^r|ed|oo,36,288607,20660,42516,false
aman-aplan,15,20,[^pp]oo|^k|^r|e[^ry]$,36,515429,35191,42046,false
aman-aplan,15,21,oo|lla|x|^k|^t|^r|d|v[^t],36,327773,19999,36680,false
aman-aplan,15,22,mu|^r|oo|e[^r]$,36,568868,37100,38910,false
aman-aplan,15,23,ic|e[^ry]$|^r|^k|oo,37,592829,39208,39611,false
aman-aplan,15,24,^k|x|^m|^r|e[^t][^x]e|oo|c$,37,232510,15718,39290,false
aman-aplan,15,25,ll|x|^k|^t|^r|v|d|oo[^ay]$,36,160189,10404,39645,false
aman-aplan,15,26,gag|x|^k|^r|^t|ic|oo|d$,36,123107,8950,40905,false
aman-aplan,15,27,x|^k|ic|^t|^r|ev|d$,35,149805,9997,42574,false
aman-aplan,15,28,^k|^r|hal|e[^r]$,35,36026,3490,43864,false
aman-aplan,15,29,oo|^k|^vt|^r|^m|e[^ry]$,37,94385,7064,39228,false
aman-aplan,15,30,^r|oo|e[^r]$,35,153332,11128,41174,false

four,5,1,^[W-j][W-j]|s[^w]$|M[W-f]|[^rw]o[W-j],39,463124,28989,38602,false
four,5,2,b[W-j]l|[^be][^rt]o|^[W-j][W-f],40,519743,30769,36557,false
four,5,3,j|W|Ma|il|om[^w]|^de|do|o$,39,208099,12278,23353,false
four,5,4,v[f-j]|mo|^d|o[W-j]|a$,37,17890,1069,18022,false
four,5,5,[^rt]o|W|b[W-j]l|c[W-j]$,38,13858,807,25576,false
four,5,6,Mf|vi|^d|[^rw]o[W-j]|a$,38,111423,7087,38902,false
four,5,7,^W|el|[^rt]s[^ha]|j|o[W-j],38,13601,810,36006,false
four,5,8,ty|lfM^|m|on|a$,32,26773,2185,16423,false
four,5,9,j|M[W-f]|W|o[^eb]o|^d|m$,38,80657,4576,19684,false
four,5,10,j|^d|vi|W|o[^w]o,39,173151,10053,24802,false
four,5,11,^rf|b[W-j]|es|[^tr]o|a$,38,366030,20837,33924,false
four,5,12,dgW|bil|^[W-j][W-j]|m[^eu]|M[W-f]|o$,38,113073,8174,31084,false
four,5,13,s[^w]$|b[W-j]l|^d|o[W-j]|a$,38,388526,23244,35195,false
four,5,14,[^rt]o|W|b[W-j]l|c[W-j]$,38,316772,18611,30809,false
four,5,15,s[^ah]|o[W-j]|a$,36,57063,3180,27473,false
four,5,16,il|^cp|o[^w]o|a$,37,165734,8467,32384,false
four,5,17,^nW|bi|[^rt]o|a$,37,74254,4220,29713,false
four,5,18,s[^ah]|o[W-j]|ara,37,5627,329,22589,false
four,5,19,ig|W|j|f|v[f-j]|o[^ue]o,39,134921,7631,37880,false
four,5,20,^el|f|b[W-j]|[^rc]o[^w][^l]|a$,39,107737,6492,34745,false
four,5,21,[^rw]o[W-j]|^[W-j][W-j]|ty,37,116222,8128,20776,false
four,5,22,lv^|[W-j]s[^ah]|o[W-j]|a$,37,116419,7168,22327,false
four,5,23,^j|el|s[^hu]|o[W-j],37,213362,11070,23026,false
four,5,24,[W-j]s[^ah]|j|M[W-f]|W|o[W-j],38,458137,26638,32531,false
four,5,25,j|vi|f|W|o[^w]o,38,449483,26982,36420,false
four,5,26,il|^d|eu|o[^w]o|a$,39,90257,4797,32384,false
four,5,27,bi|[^he]m[^w]|k[W-j][^w]|kgr^W|^[W-j][W-j]|o$,39,459569,27172,35770,false
four,5,28,j|W|s[^ah]|M|o[W-j],37,512161,27950,31927,false
four,5,29,eu|il|o[^w]o|rf|[W-f]r[W-f],40,168650,10096,36606,false
four,5,30,el|m|^[W-j][W-j]|^M[W-f]|gy$,34,12306,859,24412,false
four,6,1,[^rf]o[W-j]|mit[W-j]|^[W-j][W-f]|ty$,38,174868,12257,38212,false
four,6,2,^[W-j][W-j]|m[^eu]|o$,35,9889,640,19841,false
four,6,3,^[W-j][W-j]|ka|o[^w]o,38,54149,2724,32526,false
four,6,4,on|o[W-j]|a$,34,9599,538,14654,false
four,6,5,j|W|l[f-j]t[^h]|on|om|o$,38,546519,32121,35085,false
four,6,6,Mj|lsup$e|M[W-f]|^[W-j][W-j]|il|[W-j]o[^l]|mo|hTr,39,366334,27237,40070,false
four,6,7,[W-j]s[^ah]|^uni|o[W-j]|a$,38,462085,24787,29579,false
four,6,8,f|o[W-j][^sm]|W|^[f-j],35,13066,857,14568,false
four,6,9,f[W-j]|v[f-j]|o[^]o|a$,38,451578,24486,34143,false
four,6,10,Ma|il|^W|o[^w]o|c[W-j]$,39,292616,16021,32713,false
four,6,11,f|o[^M]o|a$,36,20245,893,23967,false
four,6,12,j|M[W-f]|W|vi|^d|el|o[W-j],38,15641,985,22235,false
four,6,13,f|nt[W-f]|o[W-j][^sm]|W|s^n[^s]|mo|c[W-j]$,39,42246,3679,29121,false
four,6,14,ty|[^r]o[W-j]|^[W-j][W-f]|s[^w]$,39,187702,10699,34142,false
four,6,15,j|[^t]es|W|[^rw]o[W-j],36,22908,1227,16253,false
four,6,16,nt[^hw]|om|^[W-j][W-j]|o$,38,69560,4859,34475,false
four,6,17,ara|^d|vi|o[^s]o,40,395816,26132,37880,false
four,6,18,f|M[W-f]|j|W|o[^rw]o|[W-j]v|rT^p|ty$,40,229833,15295,37866,false
four,6,19,[^M]f|do|W|o[f-j]|c[W-f]$|^vy|om|o$,38,28926,2118,32809,false
four,6,20,^W|^d|om|v[f-j]|j|o[f-j],38,26668,1500,30152,false
four,6,21,f|[W-j]v|a$|o[^yu]o,38,477441,26648,30338,false
four,6,22,pm^rat|n[^rv]e|[^tr]o|^[W-f]$|a$,39,140997,9333,32035,false
four,6,23,j|f|W|o[W-j],33,1501,100,20233,false
four,6,24,bil|[^r]o[W-j]|^d|a$,38,294213,16941,33925,false
four,6,25,j|s[^hu]|ka|^W|el|o[W-j],38,112094,6200,34779,false
four,6,26,^W|el|[^rt]s[^ha]|j|o[W-j],38,408463,24575,36070,false
four,6,27,[^ri]o[W-j]|^d|v[f-j]|i[f-j]|a$,39,114372,7341,31468,false
four,6,28,j|f|W|o[W-j],33,1745,120,13775,false
four,6,29,il|f|W|o[^bv]o|a$,37,24168,1320,30708,false
four,6,30,gw|j|W|ce$|^el|bil|M[W-f]|[^rt]o,40,95467,7250,28534,false
four,7,1,^d|j|M[W-f]|W|o[^t]o[^w],38,90975,4817,34197,false
four,7,2,brmiv^f|ty|o[^rv][^st]|es|a$,38,445437,29937,35953,false
four,7,3,^de|j|W|b[f-j]l|[^rw]o[W-j],38,201164,10238,32334,false
