Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,12,14,^[^trm][^oiu][^ni][^tm],42,36298,1871,30525,false
ranges,12,15,d[^i]|f[^t]|b[^u]|f$,41,108727,5243,30023,false
ranges,12,16,if|d|f[^]$,36,6516,423,28616,false
ranges,12,17,^[^mrt][^oiu][^ni][^tm],42,32612,1640,28850,false
ranges,12,18,a[^tmhpr],36,7738,420,24004,false
ranges,12,19,^[^mrt][^oiu][^ni][^tm],42,71212,3349,32945,false
ranges,12,20,^[^tmr][^oiu][^ni][^tm],42,107879,5651,31143,false
ranges,12,21,[^irtouls][^rmhpy]$,39,32404,1657,33067,false
ranges,12,22,^[^mrt][^oiu][^ni][^tm],42,10953,619,30969,false
ranges,12,23,we|^[^mrt][^oiu][^ni][^tm],42,19899,1645,24362,false
ranges,12,24,^[^mrt][^oiu][^ni][^tm],42,86178,4743,28898,false
ranges,12,25,^[^mrt][^oiu][^ni][^tm],42,92768,5180,30432,false
ranges,12,26,^[^mrt][^oiu][^ni][^tm],42,60127,3125,33347,false
ranges,12,27,^f|b[^u]|d[^i],40,31652,1692,24891,false
ranges,12,28,^[^mrt][^oiu][^ni][^tm],42,75479,3796,30233,false
ranges,12,29,^f|d[^i]|b[^u]|f[^]$,41,56890,2711,25110,false
ranges,12,30,^[^mrt][^oiu][^ni][^tm],42,196655,9588,30061,false
ranges,13,1,^[^trm][^oiu][^ni][^tm],42,64969,3349,29348,false
ranges,13,2,^[^trm][^uio][^ni][^tm],42,130201,6678,27849,false
ranges,13,3,ba|d[^i]|d$,39,3782,229,36552,false
ranges,13,4,^[^trm][^oiu][^ni][^tm],42,79829,4009,29965,false
ranges,13,5,^[^mrt][^oiu][^ni][^tm],42,121137,6449,34884,false
ranges,13,6,^[^mrt][^oiu][^ni][^tm],42,38752,2050,30097,false
ranges,13,7,^[^mrt][^oiu][^ni][^tm],42,226777,11495,32898,false
ranges,13,8,^[^mrt][^oiu][^ni][^tm],42,68858,3349,30690,false
ranges,13,9,^[^mrt][^oiu][^ni][^tm],42,14251,809,31830,false
ranges,13,10,^[^mrt][^oiu][^ni][^tm],42,93182,4640,31336,false
ranges,13,11,[^runjt][^irtus][^mp]$,41,115908,6017,32276,false
ranges,13,12,^[^mrt][^oiu][^ni][^tm],42,7531,476,28117,false
ranges,13,13,of|de|a[^n][^tr]|d$,41,81211,4588,26569,false
ranges,13,14,^[^trm][^oiu][^ni][^tm],42,186800,9990,27091,false
ranges,13,15,^[^trm][^oiu][^ni][^tm],42,24526,1280,32395,false
ranges,13,16,^[^mrt][^oiu][^ni][^tm],42,67086,3670,29126,false
ranges,13,17,^[^mrt][^oiu][^ni][^tm],42,8742,535,30276,false
ranges,13,18,d|b[^]$,36,2258,132,35496,false
ranges,13,19,b[^u]|^f|d[^i],40,104266,5659,33871,false
ranges,13,20,^[^mrt][^oiu][^ni][^tm],42,52178,2603,29050,false
ranges,13,21,^[^mrt][^oiu][^ni][^tm],42,42036,2109,29511,false
ranges,13,22,^[^trm][^oiu][^ni][^tm],42,73672,3518,31147,false
ranges,13,23,^[^mrt][^oiu][^ni][^tm],42,108397,5113,27661,false
ranges,13,24,^f|d[^i]|ba|d$,40,23528,1199,61840,true
ranges,13,25,^[^tmr][^oiu][^ni][^tm],42,167926,9036,30647,false
ranges,13,26,^[^trm][^oiu][^ni][^tm],42,166794,8704,27486,false
ranges,13,27,ab|^f|fa|d[^i]|d$,41,36289,1906,33042,false
ranges,13,28,^[^mrt][^oiu][^ni][^tm],42,89712,4577,31274,false
ranges,13,29,^[^trm][^oiu][^ni][^tm],42,13538,776,23470,false
ranges,13,30,^[^mrt][^oiu][^ni][^tm],42,25522,1245,30689,false
ranges,14,1,^[^mrt][^oiu][^ni][^tm],42,56293,2890,28717,false
ranges,14,2,^[^mrt][^oiu][^ni][^tm],42,153877,8180,28111,false
ranges,14,3,^[^mrt][^oiu][^ni][^tm],42,40025,1874,29961,false
ranges,14,4,^[^mrt][^oiu][^ni][^tm],42,78576,3847,32318,false
ranges,14,5,^[^mrt][^oiu][^ni][^tm],42,70785,3703,43075,false
ranges,14,6,^[^trm][^oiu][^ni][^tm],42,100141,5013,29248,false
ranges,14,7,^[^trm][^oiu][^ni][^tm],42,122095,6445,35909,false
ranges,14,8,^[^hm]a[^n]|de|d$,40,23625,1253,34085,false
ranges,14,9,b[^u]|^f|d[^i],40,50029,2577,32628,false
ranges,14,10,bg|b[^eu]|d[^i]|f[^t]|d$,41,21526,1606,31240,false
ranges,14,11,ab|fa|d[^i]|d$,41,39898,2213,30273,false
