Nome,Depth,i,seed,regex,Melhor_fitness,Melhor_nosso,Numero_de_comparacoes,Tempo,Tempo_total,Timed_out
abba,1,1,4105328976,[c-t][tuv]z|,15,37,209712,33244,94505,true
warmup,1,1,4105328976,foo|m$,21,42,458553,79147,99435,true
order,1,1,4105328976,^[abc][cde][c-l]|sp|[o-r][o-y]\b|[st][t-z]\b,20,41,536699,93790,107482,true
abba,1,1,6370951248,[c-t][tuv]z|,15,37,369804,54063,96210,true
warmup,1,1,6370951248,foo,21,42,525100,86308,97155,true
order,1,1,6370951248,^[a-o][c-o][c-t][e-t],20,41,567874,92484,98465,true
abba,1,2,9431657082,z|hi[a-n]|[u-y][f-t]|[t-z]$,17,39,268862,40796,89244,true
warmup,1,2,9431657082,foo,21,42,198737,33154,91469,true
order,1,2,9431657082,^[a-o][c-o][c-t][e-t],20,41,295356,49727,106911,true
abba,1,3,1874029365,[^nota][tu]u||z,17,39,333640,49372,89414,true
warmup,1,3,1874029365,[fg]oo,21,42,268246,39360,94540,true
order,1,3,1874029365,^[abc][cde][c-l]i*|[f-t][o-y][o-z]$,20,41,227766,36350,109407,true
abba,1,4,5691784320,hi[a-n]|[f-t][t-z],14,36,64647,10201,89674,true
warmup,1,4,5691784320,[fg]oo,21,42,241733,36560,91549,true
order,1,4,5691784320,y*^[a-f][c-l]|[s-z][t-y]$,20,41,512515,90374,105076,true
abba,1,5,8392760514,hi|u[o-t]|t[a-h]|[s-z]e,17,39,74788,12356,90931,true
warmup,1,5,8392760514,foo|me,21,42,7972,1740,96058,true
order,1,5,8392760514,^[abc][cde]|pf[h-o]y|[f-t][o-t][o-z]$,20,41,396080,71560,117843,true
abba,1,6,4612780539,^c|t[^h]e|[f-t][t-z]|l$,14,36,262905,41080,102709,true
warmup,1,6,4612780539,foo,21,42,162364,25345,101334,true
order,1,6,4612780539,[f-o][o-t][p-t]|[abc][c-h],19,40,553359,93520,102583,true
abba,1,7,8261384957,it|yt|z|u|h[i-t][a-p],17,39,111712,19048,97349,true
warmup,1,7,8261384957,foo,21,42,43086,7016,91974,true
powers,1,1,4105328976,^x?x$,2,13,219121,131667,342864,true
order,1,7,8261384957,[st][t-z]\b|[o-r][o-y]\b,17,38,253106,41845,103521,true
warmup,1,8,2463075891,[fg]oo,21,42,255937,42721,104287,true
abba,1,8,2463075891,hi|u[o-t]|t[a-h]|[s-z]e,17,39,74788,13157,146133,true
order,1,8,2463075891,o\w[s-y]|\b[a-f][c-l],20,41,32015,5750,109443,true
warmup,1,9,9135874206,foo,21,42,311263,52471,102490,true
abba,1,9,9135874206,[a-s]\w[a-s][c-i][t-z]|[u-y][o-t],18,40,314490,50893,98552,true
warmup,1,10,7095231486,foo,21,42,5902,1469,95756,true
order,1,9,9135874206,^ac|pt|[st][t-z]\b|[o-r][o-y]\b|[c-o][c-o][l-o]$,20,41,451987,79333,109506,true
abba,1,10,7095231486,[u-y][f-t]z|,13,35,541520,82833,93927,true
powers,1,1,6370951248,^xx?$,2,13,181274,89662,295373,true
warmup,1,11,9842301657,foo,21,42,176863,26923,91943,true
order,1,10,7095231486,^[a-o][c-o][c-t][e-t],20,41,568717,101114,108489,true
abba,1,11,9842301657,[f-t][t-z]h|,12,34,332294,51002,92536,true
warmup,1,12,2196735084,foo,21,42,161217,27517,95662,true
abba,1,12,2196735084,v|ah|[e-o]i[c-i]|[hi][t-z]|\Bu,18,40,334169,56612,105912,true
order,1,11,9842301657,[^]zz|[bcd][e-h]|[o-t][t-y]$,19,40,184750,32595,112428,true
warmup,1,13,9067852413,foo,21,42,449215,81504,106021,true
abba,1,13,9067852413,[f-t][t-z]p|h|te,14,36,309652,48096,104725,true
order,1,12,2196735084,hu|[f-t][o-y][o-z]$,17,38,548450,91224,100318,true
powers,1,2,9431657082,^xxxx$|\bx?x$,3,14,354986,205103,278935,true
warmup,1,14,2405681973,foo,21,42,378533,62176,96896,true
order,1,13,9067852413,^ad|be|t[o-z]|o[o-y]|c[c-h],17,38,432050,76395,105896,true
abba,1,14,2405681973,z|u|[i-t]h|[n-t][f-t]t[a-i]|[t-z]$,18,40,423682,75255,109975,true
warmup,1,15,2738495106,foo,21,42,5902,1485,104725,true
abba,1,15,2738495106,[^a][tuv]z|,15,37,346447,52830,90505,true
order,1,14,2405681973,[c-o]t[o-z]|[h-o][op][o-y]|[bcd]e|sy$,21,42,282785,51299,124523,true
warmup,1,16,1069782534,foo,21,42,5902,1453,92302,true
abba,1,16,1069782534,[^c](h|z|u)|yt|v[f-t]t|$\1,19,41,216907,36971,101928,true
order,1,15,2738495106,^[a-e][c-l]|mmj[st]|[t-z]\b|n[o-r],18,39,183152,32111,101521,true
warmup,1,17,3018795246,foo|f$,21,42,108003,17876,99990,true
powers,1,3,1874029365,(^[^]*)\1$,6,17,166103,88396,340719,true
abba,1,17,3018795246,[^c](h|z|u)|^p|^v|l^b\1,18,40,449231,71660,105037,true
order,1,16,1069782534,^[a-o][c-o][c-t][e-t],20,41,151181,24704,115286,true
warmup,1,18,1736058429,foo,21,42,421546,68754,96443,true
abba,1,18,1736058429,[f-t][t-z]|ph,14,36,79260,13047,98583,true
order,1,17,3018795246,^[a-o][c-o][c-t][e-t],20,41,50487,8516,104021,true
warmup,1,19,6087432195,foo|cc,21,42,7972,1812,106412,true
powers,1,4,5691784320,^x\1([^]x)*x$,6,17,579730,231557,236573,true
abba,1,19,6087432195,[u-y][i-t]|z|u|l$,14,36,423226,63848,96646,true
warmup,1,20,4925731068,foo,21,42,578008,92927,97583,true
order,1,18,1736058429,st|t[o-z]|o[o-y]|ee\B|s$,15,36,466646,83223,108912,true
abba,1,20,4925731068,[a-t][c-s][c-t][t-z]v||mo|u[o-t],17,39,543319,85802,99333,true
warmup,1,21,3486027915,foo,21,42,278259,44442,96791,true
order,1,19,6087432195,[c-o][e-l][lmn]|mn|[o-t][o-y]\b,18,39,446427,75558,104727,true
abba,1,21,3486027915,[^]un|zv|z|[mno][i-n][c-t]|u[o-t]|t[a-h][i-t],19,41,329252,57158,130545,true
warmup,1,22,6941372580,foo,21,42,440718,73481,102826,true
order,1,20,4925731068,^f|tl|[a-o]o[o-t]|[abc][c-h],20,41,100918,17942,112612,true
abba,1,22,6941372580,[^]i|u^t|[tuv][a-e]|z|u[rst]|[i-t]h[a-p],18,40,507148,92329,117288,true
warmup,1,23,1068243795,foo,21,42,509441,86673,102776,true
order,1,21,3486027915,o[o-s]s|^[a-i][c-l]|r[f-s]t,20,41,215688,40266,108555,true
powers,1,5,8392760514,^x?x$,2,13,280484,212061,450200,true
abba,1,23,1068243795,[c-t][tuv]z|,15,37,50318,8916,93129,true
warmup,1,24,1764028593,foo|xs,21,42,7972,1915,113685,true
order,1,22,6941372580,^[abc][cde]|in[o-z]|[i-o][o-t][p-w]|[c-l]u$,20,41,446994,86880,120475,true
abba,1,24,1764028593,[f-t][t-z]h|,12,34,342947,52674,91849,true
warmup,1,25,3857069214,foo,21,42,553480,94083,101818,true
order,1,23,1068243795,^[a-o][c-o][c-t][e-t],20,41,340679,57175,103053,true
abba,1,25,3857069214,u[rst]|t*^n|^t|^v|z|y[^c]|a[l-y]$,17,39,433427,79364,115351,true
warmup,1,26,9125784630,foo,21,42,330759,54862,97912,true
order,1,24,1764028593,^[a-o][c-o][c-t][e-t],20,41,418980,71520,106615,true
abba,1,26,9125784630,[f-t]([t-z]|h),14,36,254555,39048,91286,true
warmup,1,27,7914823056,foo,21,42,594583,93068,94396,true
order,1,25,3857069214,r*[f-t][o-t][o-z]$,17,38,314449,51580,99490,true
powers,1,6,4612780539,^x?x$,2,13,158058,157429,389128,true
abba,1,27,7914823056,[f-t][t-z]|ph,14,36,406191,61738,92599,true
warmup,1,28,1258360497,[fg]oo,21,42,349461,56721,95427,true
order,1,26,9125784630,^c|\b[a-o][c-h][c-o]|[l-o]o|[st][yz],21,42,589074,101537,103912,true
abba,1,28,1258360497,it|yt|z|u|le[f-t][t-z]h|[i-t]h,18,40,260842,42893,104459,true
warmup,1,29,7965023841,foo,21,42,64649,10578,94615,true
order,1,27,7914823056,[st][t-z]\b|[o-r][o-y]\b|ps,17,38,95784,16469,109443,true
abba,1,29,7965023841,[t-z]e|h[i-t]|\Bu,15,37,503213,77551,92083,true
warmup,3,1,4105328976,foo,21,42,174260,27439,89177,true
abba,3,1,4105328976,^v|p|mo|u[o-t]|[c-i][t-z],16,38,252916,40986,96303,true
order,1,28,1258360497,ty|[l-o][o-s][p-w]|[bcd][c-i][e-o],21,42,158043,27673,105849,true
warmup,3,1,6370951248,foo,21,42,352673,58112,99178,true
abba,3,1,6370951248,^p|ab[u-y]h|[i-t]h|z|u|t$,16,38,479720,82894,104411,true
warmup,3,2,9431657082,foo,21,42,79226,12516,99412,true
order,1,29,7965023841,^[a-o][c-o][c-t][e-t],20,41,578125,111397,115522,true
powers,1,7,8261384957,(^x*)\1$,6,17,297143,301984,446631,true
abba,3,2,9431657082,[^c](h|z|u)|^p|^v|wsn\1,18,40,122294,22485,96271,true
warmup,3,3,1874029365,foo,21,42,112021,19907,97287,true
order,3,1,4105328976,^c|t[^w]g|o[s-y]|gnvci|bp|fi|y$,17,38,496153,93958,118428,true
abba,3,3,1874029365,[c-i]y|t|z|u|[t-z]$,15,37,534192,82380,99240,true
warmup,3,4,5691784320,foo,21,42,135336,21876,98396,true
order,3,1,6370951248,^[a-o][c-o][c-t][e-t],20,41,156604,27345,114928,true
powers,1,8,2463075891,^x(x*?)\1x$,6,17,322288,140320,228465,true
abba,3,4,5691784320,^[^w]hi|z|[u-z][i-t]|[f-t]h|[tuv]$,17,39,175850,31361,101676,true
warmup,3,5,8392760514,foo|mx,21,42,7972,1844,97427,true
order,3,2,9431657082,v^efs[^w]|[e-i][i-m]|[o-t][o-y]$,18,39,522220,104880,128490,true
abba,3,5,8392760514,[^c](h|z|u)|it|^p|^y$\1,19,41,421553,68597,99020,true
warmup,3,6,4612780539,foo,21,42,319490,51721,95786,true
order,3,3,1874029365,^[a-g][c-o][c-t][e-t]|m[o-s],21,42,579280,102927,108303,true
abba,3,6,4612780539,[^][tu]z|,13,35,313467,47611,90427,true
warmup,3,7,8261384957,foo,21,42,271223,42549,97599,true
powers,1,9,9135874206,^xx(x*)\1$,6,17,415656,205213,295561,true
abba,3,7,8261384957,^h[t-z]z|u|[u-z][e-t][a-r]|hi,15,37,294921,47924,98787,true
warmup,3,8,2463075891,foo,21,42,497063,83410,98426,true
order,3,4,5691784320,t[o-z]|o[o-y]|em|[e-i]i,16,37,87056,15204,125287,true
abba,3,8,2463075891,[^][tu]z|,13,35,161585,25798,90317,true
warmup,3,9,9135874206,foo|g^ry$,21,42,86257,14969,113319,true
order,3,5,8392760514,^pf|[f-o][f-s][l-t][o-y]|[bcd][c-h][c-s],20,41,554452,104927,114849,true
abba,3,9,9135874206,y[i-t]|u|[p-y][f-t]i[a-r]\b|i[t-z]|l$,17,39,372135,60113,96021,true
powers,1,10,7095231486,^x$|^xx(x*?)\1$,7,18,422933,173634,244825,true
warmup,3,10,7095231486,foo,21,42,5867,1437,109020,true
order,3,6,4612780539,h^o|gs|[o-t][o-y]\b|[e-i][i-m],18,39,344124,59674,101677,true
abba,3,10,7095231486,[i-t]h|z|u|^p,15,37,227723,38580,94146,true
warmup,3,11,9842301657,foo,21,42,199515,30798,92271,true
order,3,7,8261384957,o\w[s-y]|^[a-f][c-l]|tb,20,41,323799,54534,100193,true
abba,3,11,9842301657,[f-t][t-z]|ph,14,36,578915,88208,93318,true
warmup,3,12,2196735084,foo,21,42,488373,80614,99521,true
order,3,8,2463075891,[^ew]o[o-y]|dw|[abc][c-h],18,39,78149,14141,104287,true
abba,3,12,2196735084,[^]z|u|h[i-t],14,36,22652,4344,93426,true
warmup,3,13,9067852413,foo,21,42,5962,1484,110272,true
abba,3,13,9067852413,[f-t][t-z]h|,12,34,299118,46002,90802,true
order,3,9,9135874206,[st][t-z]\b|[o-r][o-y]\b|[c-o][c-o][l-o]$,19,40,164589,28689,114693,true
powers,1,11,9842301657,^x?x$,2,13,489591,373799,408848,true
warmup,3,14,2405681973,foo,21,42,180957,29251,100240,true
abba,3,14,2405681973,[f-t][t-z]h|,12,34,285037,43533,93958,true
order,3,10,7095231486,[^h]ps|^[a-f][c-l]|o[st]|sd$,20,41,527625,92490,108850,true
warmup,3,15,2738495106,foo|gxw,21,42,15824,3094,107068,true
abba,3,15,2738495106,[^c](h|z|u)|^p|^v|ma|i[f-t]$\1,19,41,301306,55393,119366,true
order,3,11,9842301657,^[a-o][c-o][c-t][e-t],20,41,525802,96865,110131,true
warmup,3,16,1069782534,foo,21,42,5902,1437,97661,true
order,3,12,2196735084,[c-l][^eu][op]|h^t|[st][t-z]\b,18,39,194482,35189,108225,true
abba,3,16,1069782534,z|u[rst]|no|rs|^oc|[^c]h|t[a-e]|t$,20,42,386967,71973,121726,true
powers,1,12,2196735084,^xx(x*|$)\1\b,6,17,267367,170555,311375,true
warmup,3,17,3018795246,foo|l^,21,42,243755,39439,100334,true
abba,3,17,3018795246,[^]u|l^l|[mno][i-l][c-z]|c[rst],17,39,363926,58643,95645,true
order,3,13,9067852413,[o-t][o-y]\b|w^e|[a-d]e|mz|m$,18,39,413487,75301,108053,true
warmup,3,18,1736058429,foo,21,42,197262,32017,100803,true
abba,3,18,1736058429,[c-t][tu]z|,14,36,162660,25548,90911,true
order,3,14,2405681973,^a[c-l]|ysyf|y[c-o][c-o]|[f-t][o-t][o-z]$,19,40,553454,100193,114756,true
warmup,3,19,6087432195,foo,21,42,45014,7578,90333,true
abba,3,19,6087432195,^p|p[^]i|z|u|[c-s][c-s]t|y[f-t][t-z]$,17,39,210432,40455,128210,true
order,3,15,2738495106,t[o-z]\b|[o-r][o-y]\b|f[^d]n|[f-p]s|m$,18,39,552837,98084,109350,true
warmup,3,20,4925731068,foo,21,42,311697,49815,95458,true
powers,1,13,9067852413,^xx(x*)\1\b|\bxx?$\1,7,18,187781,73456,349860,true
abba,3,20,4925731068,[u-y][f-t]z|,13,35,315027,48377,91802,true
order,3,16,1069782534,[^]g^n[st]t|[cde]e\B|t[t-z]\b|[f-s][o-t][o-y]\b,20,41,283600,52596,103490,true
warmup,3,21,3486027915,foo|^f$,21,42,96976,15938,115569,true
abba,3,21,3486027915,[t-z]e|h[i-t]|\Bu,15,37,225190,35189,93004,true
warmup,3,22,6941372580,foo,21,42,195195,32486,101145,true
powers,1,14,2405681973,^x$|(^x*x?)\1$,7,18,444057,148055,189760,true
order,3,17,3018795246,gw|^[abc][cde][c-l]|nbf[o-y]t|[f-t][o-t][o-z]$,20,41,378469,76598,136585,true
abba,3,22,6941372580,[f-t][t-z]h|,12,34,337720,52658,91302,true
warmup,3,23,1068243795,[fg]oo,21,42,302434,50737,96849,true
order,3,18,1736058429,^[abc][cde][c-l]|hz|[f-t][o-y][o-z]$,20,41,375363,67707,106115,true
abba,3,23,1068243795,it|yt|z|u|h[i-t][a-p],17,39,363172,61144,100240,true
warmup,3,24,1764028593,foo|w,21,42,298777,51862,105678,true
order,3,19,6087432195,t[o-z]\b|[o-r][o-y]\b|l^p|[f-p]s|m$,17,38,562463,99552,111272,true
abba,3,24,1764028593,[^]v|u|ol[t-z]h|[yz]\B,13,35,529445,82160,94598,true
warmup,3,25,3857069214,foo|dje$,21,42,59012,10110,105224,true
powers,1,15,2738495106,^x?x$,2,13,599682,322093,322234,true
order,3,20,4925731068,op|d[^h]t|^[a-g][c-o][c-t][e-t]|lh,21,42,184434,32861,107428,true
abba,3,25,3857069214,u$|m[^]n|mo|[f-t](b|h|u)|t$\1,19,41,284011,54846,118647,true
warmup,3,26,9125784630,[fg]oo,21,42,11751,2422,98130,true
order,3,21,3486027915,[f-o][o-t][p-t]|[abc][c-h],19,40,70732,12157,108427,true
abba,3,26,9125784630,[c-t][tuv]z|,15,37,106425,16766,99834,true
warmup,3,27,7914823056,[fg]oo,21,42,426777,74160,102162,true
abba,3,27,7914823056,[^a][tuv]z||cds,15,37,18844,3812,93661,true
order,3,22,6941372580,^[a-o][c-o][c-t][e-t],20,41,464255,85660,109099,true
powers,1,16,1069782534,^x?x$,2,13,170790,82755,271904,true
warmup,3,28,1258360497,foo,21,42,229079,36455,94209,true
abba,3,28,1258360497,^r|ls|[^aotn][tu]|ur|z,19,41,480523,78129,103052,true
order,3,23,1068243795,[st][t-z]\b|[o-r][o-y]\b|m\b,17,38,401469,69207,103349,true
warmup,3,29,7965023841,foo,21,42,501148,79192,94583,true
abba,3,29,7965023841,^oc[a-i]|u[rst]|[a-t]h[i-u]|[mno]i[c-z]|u[t-z]$,18,40,454358,84989,111616,true
order,3,24,1764028593,^[abc][c-l]|o[o-y][t-z]|tp$|[f-p][o-s]s|[t-z]y$,20,41,471316,87067,117162,true
warmup,5,1,4105328976,foo,21,42,414475,66301,94115,true
abba,5,1,4105328976,[t-z]e|h|u[rst],13,35,314921,49674,93239,true
order,3,25,3857069214,[abc][c-h]|[a-o]o[o-t],19,40,278735,46893,100943,true
warmup,5,1,6370951248,foo,21,42,98982,17251,94646,true
abba,5,1,6370951248,[c-t][tuv]z|,15,37,385934,60160,97224,true
powers,1,17,3018795246,^x?(\b)(xxxx|$)+\1\b\1,6,17,339432,142803,383299,true
warmup,5,2,9431657082,foo,21,42,146059,24470,101349,true
order,3,26,9125784630,^[a-o][c-o][c-t][e-t],20,41,129248,22111,121851,true
abba,5,2,9431657082,[f-t][t-z]|l$,13,35,424435,65738,92255,true
warmup,5,3,1874029365,foo,21,42,184697,29079,102739,true
order,3,27,7914823056,^[a-g][c-o][c-t][e-t]|r[o-z]y|[s-z]y$,21,42,548964,100365,111647,true
abba,5,3,1874029365,[^c](h|z|u)|^p|^v|fuf\1,18,40,139474,26142,100990,true
warmup,5,4,5691784320,foo,21,42,420690,70786,99287,true
order,3,28,1258360497,^zpt[o-z]|[l-t][o-y][o-z]\b|[bcd][e-h]|^m$,20,41,323893,58253,109240,true
abba,5,4,5691784320,[^c](h|z|u)|^p|^v|aex\1,18,40,122294,22704,95911,true
warmup,5,5,8392760514,foo,21,42,5867,1500,109458,true
abba,5,5,8392760514,[u-y][i-t]|z|u|t$,14,36,580662,88380,92036,true
order,3,29,7965023841,^[c-f]|y[^]a|[bc][c-h]|[l-o][o-s][s-w]|m$,20,41,395434,73301,122600,true
powers,1,18,1736058429,(^x*)\1$,6,17,487498,323781,373627,true
warmup,5,6,4612780539,foo,21,42,94046,15079,95177,true
abba,5,6,4612780539,[^c](h|z|u)|bp[f-t]t|$\1,17,39,460021,73676,97271,true
order,5,1,4105328976,n^i|[a-d]e|fa|[o-t][t-z]\b|[o-r][o-y]\b|v$,20,41,452593,95521,128851,true
warmup,5,7,8261384957,foo|lce$,21,42,55042,9578,114350,true
abba,5,7,8261384957,[u-y][i-t]|z|u,13,35,562907,85599,92161,true
order,5,1,6370951248,^[a-o][c-o][c-t][e-t],20,41,452748,74894,106223,true
warmup,5,8,2463075891,foo,21,42,423411,66816,94036,true
abba,5,8,2463075891,st|z|u|[t-z]\b|[c-i]t,17,39,194358,31830,101256,true
powers,1,19,6087432195,^x?x?(^xxxx)?\1*$,7,18,460445,248825,344814,true
order,5,2,9431657082,^a[c-l]|t[o-z]\b|[f-t][o-t][o-y]\b|w[^]jp|[f-p]in|^m$,20,41,467595,92942,129053,true
warmup,5,9,9135874206,foo,21,42,251920,43814,103693,true
abba,5,9,9135874206,[a-s]\w[a-s][c-i][t-z]|[u-y][o-t],18,40,297325,48581,103365,true
order,5,3,1874029365,[^ew]o[o-y]|[f-s]tt|[abc][c-h],19,40,131011,23266,103551,true
warmup,5,10,7095231486,foo,21,42,211439,36955,105162,true
abba,5,10,7095231486,[u-y][f-t]z|,13,35,521774,80457,94583,true
warmup,5,11,9842301657,[fg]oo,21,42,284483,44283,94131,true
powers,1,20,4925731068,xxxx^x|^(x*x?)\1$,6,17,420782,145414,234840,true
order,5,4,5691784320,^ad|nw|[o-t][o-z]$,17,38,349842,63393,112427,true
abba,5,11,9842301657,[^c](h|z|u)|it|guc$\1,18,40,88667,16626,104365,true
warmup,5,12,2196735084,foo,21,42,134410,23361,93209,true
order,5,5,8392760514,^[a-g][c-o][c-t][e-t]|sy|o$,21,42,530126,89130,101834,true
abba,5,12,2196735084,[f-t][tu]z||[t-z]e|m[n-t],16,38,284726,44674,101647,true
warmup,5,13,9067852413,foo|^f$,21,42,75597,12844,106475,true
abba,5,13,9067852413,[f-t][t-z]p|h|te,14,36,275179,42783,107880,true
order,5,6,4612780539,nt[o-z]|[f-t][o-t][o-y]\b|n^gap|ws|[lm]$,17,38,330422,63066,120365,true
warmup,5,14,2405681973,foo|po$,21,42,308958,54175,107787,true
abba,5,14,2405681973,z|u|[i-t]h|[n-t][f-t]t[a-i]|[t-z]$,18,40,288684,45690,107209,true
order,5,7,8261384957,t[o-z]|o[o-y]|[a-d]e|ps|gl$,17,38,75197,13516,111334,true
powers,1,21,3486027915,^x?x$,2,13,404766,264623,366986,true
warmup,5,15,2738495106,foo,21,42,102001,16438,106850,true
abba,5,15,2738495106,[^a][tuv]z|,15,37,247251,38798,91802,true
order,5,8,2463075891,it|[l-o][o-t][p-t]|h^[^c]dc|\b[abc][c-h],21,42,370803,72692,126179,true
warmup,5,16,1069782534,foo,21,42,37165,6438,91833,true
abba,5,16,1069782534,[^c](h|z|u)|vi|p[f-t]s|i[t-z]$\1,19,41,476835,86974,118944,true
order,5,9,9135874206,o\w[s-y]|^[a-f][c-l],20,41,348528,59487,109990,true
warmup,5,17,3018795246,foo,21,42,278359,47205,98553,true
abba,5,17,3018795246,^yv|[^co](v|h|u)|[c-t][i-s][i-s][t-z]\1,19,41,211463,40111,105224,true
order,5,10,7095231486,^c|[bcd][e-h]|[t-y]$,19,40,523264,89896,104209,true
powers,1,22,6941372580,xxxxx(xx[^]x)\1x.x|^xx?$,3,14,484456,247261,319640,true
warmup,5,18,1736058429,foo,21,42,473804,72707,92989,true
abba,5,18,1736058429,[^alem][t-z]|u[rst]$,15,37,280749,46127,100537,true
warmup,5,19,6087432195,[fg]oo,21,42,82137,13344,99240,true
order,5,11,9842301657,^a[c-l]|e[^w]f|jd|[st][t-z]\b|[o-r][o-y]\b|y[f-r][l-t]u,20,41,494338,90927,119553,true
abba,5,19,6087432195,[u-y][i-t]|z|u|l$,14,36,417105,63644,95693,true
warmup,5,20,4925731068,[fg]oo,21,42,263666,42408,98209,true
order,5,12,2196735084,[st][t-z]\b|[o-r][o-y]\b|k[^]^gy,17,38,448057,83614,116272,true
abba,5,20,4925731068,v|z|[mno][i-n][c-t]|u[o-t]|t[a-h][i-t],18,40,230708,39080,105709,true
warmup,5,21,3486027915,foo,21,42,289259,45940,98256,true
powers,1,23,1068243795,^x?x$,2,13,382675,188759,358454,true
order,5,13,9067852413,[a-d]e|[f-t][o-t][o-z]$,20,41,65927,11250,124257,true
abba,5,21,3486027915,[^co](v|h|u)|i[t-z]\1,18,40,549812,85974,95865,true
warmup,5,22,6941372580,foo,21,42,387314,60613,97318,true
abba,5,22,6941372580,[^c\1](h|z|u)v|,16,38,185458,30845,96302,true
order,5,14,2405681973,^a|o[^]s|m[o-z]|[h-n][o-z][o-z]|y$,17,38,524960,104256,122054,true
warmup,5,23,1068243795,foo,21,42,491008,80676,99349,true
abba,5,23,1068243795,[c-t][tuv]z|,15,37,592027,89316,90957,true
order,5,15,2738495106,^[a-f][c-l]|imno|o\w[s-y],20,41,101862,17563,107755,true
warmup,5,24,1764028593,foo,21,42,406107,62894,93271,true
abba,5,24,1764028593,v|hi|\B[u-z][e-t],16,38,481213,82911,104021,true
powers,1,24,1764028593,^xx?$,2,13,473053,238809,336719,true
order,5,16,1069782534,o\w[s-y]|^[a-f][c-l]|lw[t-y]$,20,41,217008,36971,114835,true
warmup,5,25,3857069214,foo,21,42,579061,105365,108881,true
abba,5,25,3857069214,[c-t][tuv]z|,15,37,449542,70785,94536,true
warmup,5,26,9125784630,foo,21,42,543753,89005,99053,true
order,5,17,3018795246,^[abc][cde][c-l]|md|[f-t][o-y][o-z]$,20,41,386109,70801,117069,true
abba,5,26,9125784630,[f-t]([t-z]|h),14,36,261900,40486,91662,true
warmup,5,27,7914823056,foo,21,42,362642,61816,98755,true
order,5,18,1736058429,^[a-f][c-l]|rl[t-z]mo|o\w[s-y],20,41,398940,68129,109428,true
powers,1,25,3857069214,^xx?$,2,13,173418,61363,260949,true
abba,5,27,7914823056,[^]u|i^s|[p-s][f-t]i|\B[h-s][c-i][t-z],19,41,301202,50096,108709,true
warmup,5,28,1258360497,[fg]oo,21,42,269461,49893,104146,true
order,5,19,6087432195,[st][t-z]\b|[o-r][o-y]\b|y^ns|[a-d]e|^s$,20,41,319861,59721,114428,true
abba,5,28,1258360497,^r|ls|[^aotn][tu]|ur|z,19,41,509778,81411,101646,true
warmup,5,29,7965023841,foo,21,42,131572,22782,99850,true
abba,5,29,7965023841,[^\1](h|u|n)[i-v][c-z],17,39,45564,8407,95896,true
order,5,20,4925731068,^[a-g][c-o][c-t][e-t]|s[wxy],21,42,74870,12610,105975,true
anchors,1,1,4105328976,n^nak|k$,21,42,560501,93146,104037,true
aman-aplan,1,1,4105328976,x|^r|^t|^[h-k]|v|d,12,33,460859,79536,106444,true
order,5,21,3486027915,[f-o][o-t][p-t]|[abc][c-h],19,40,70732,12188,122756,true
powers,1,26,9125784630,^xx(x*)\1$,6,17,440544,280904,330720,true
anchors,1,1,6370951248,k$,21,42,3,437,104536,true
aman-aplan,1,1,6370951248,x|^t|^[i-n]|^r|[a-d]$,14,35,213160,38345,110115,true
order,5,22,6941372580,^[a-o][c-o][c-t][e-t],20,41,252911,45564,110381,true
anchors,1,2,9431657082,c[^h]$,21,42,52746,8860,104630,true
aman-aplan,1,2,9431657082,^[h-k]|v|d|\b[n-t][e-o],13,34,113011,19219,126381,true
order,5,23,1068243795,^[a-o][c-o][c-t][e-t],20,41,92311,14860,111990,true
anchors,1,3,1874029365,g[s-w][c-l]k|$,21,42,321610,50502,99536,true
powers,1,27,7914823056,(^x*)\1$,6,17,127469,48471,297124,true
aman-aplan,1,3,1874029365,x|^r|^t|^[h-k]|d|v,12,33,96710,16126,107678,true
order,5,24,1764028593,^c|[a-d]e|[o-t][t-y]$,20,41,308353,52174,107100,true
anchors,1,4,5691784320,k$,21,42,304286,54065,99678,true
aman-aplan,1,4,5691784320,^r|^t|^k|x|v|d|a[e-o]$,13,34,348878,58862,105974,true
order,5,25,3857069214,^[a-o][c-o][c-t][e-t],20,41,128737,21610,104646,true
anchors,1,5,8392760514,^i[a-e]|k$,21,42,247458,39705,94974,true
order,5,26,9125784630,^[a-g][c-o][c-t][e-t]|z[f-t]y|h$,20,41,179396,31267,98536,true
aman-aplan,1,5,8392760514,x|^r|^t|^[i-n]|[a-d]$,14,35,286071,49596,103240,true
anchors,1,6,4612780539,k$,21,42,178855,29423,101787,true
powers,1,28,1258360497,(^x*)\1$,6,17,136795,111536,335609,true
aman-aplan,1,6,4612780539,x|^m|^k|\b[l-t][e-o]|[a-d]$,15,36,471476,80004,102521,true
order,5,27,7914823056,[a-d]e|c[^eu][op][o-y]|[f-t][f-t][o-z][o-z]$,21,42,341533,63940,116443,true
anchors,1,7,8261384957,k$,21,42,36732,6297,116178,true
aman-aplan,1,7,8261384957,x|^t|^[i-m]|o[^][lmn]|^r|[a-d]$,16,37,430544,73660,110897,true
order,5,28,1258360497,^a[^n]|[o-r][o-y]\b|[st][t-z]\b,19,40,402904,68426,108693,true
anchors,1,8,2463075891,[ijk]\b,21,42,11118,2312,95427,true
anchors,1,9,9135874206,k$,21,42,52620,9047,97256,true
aman-aplan,1,8,2463075891,oo|v|^r|^[e-k]|d|[de][t-x],13,34,435949,77630,110163,true
