Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,1,4,9724161943,^[a-f]*?$,^[a-f]*?$,21,21,0,64623,500000,5,34,false
ranges,10,5,4037724866,^[a-f]*?$,^[a-f]*?$,21,21,0,221277,500000,16,33,false
ranges,1,5,4037724866,^[a-f]*?$,^[a-f]*?$,21,21,0,410000,500000,28,33,false
ranges,10,6,8370032799,^[a-f]*?$,^[a-f]*?$,21,21,0,455714,500000,31,34,false
ranges,1,6,8370032799,^[a-f]*?$,^[a-f]*?$,21,21,0,133601,500000,10,34,false
ranges,10,7,2767986875,^[a-f]*?$,^[a-f]*?$,21,21,0,369744,500000,26,34,false
ranges,1,7,2767986875,^[a-f]*?$,^[a-f]*?$,21,21,0,161696,500000,12,34,false
ranges,10,8,3141506592,^[a-f]*?$,^[a-f]*?$,21,21,0,430437,500000,30,35,false
ranges,1,8,3141506592,^[a-f]*?$,^[a-f]*?$,21,21,0,430733,500002,30,35,false
ranges,10,9,3313543896,^[a-f]*?$,^[a-f]*?$,21,21,0,204582,500000,16,34,false
ranges,1,9,3313543896,^[a-f]*?$,^[a-f]*?$,21,21,0,117836,500000,9,33,false
ranges,10,10,8657690939,^[a-f]*?$,^[a-f]*?$,21,21,0,188068,500000,14,34,false
ranges,1,10,8657690939,^[a-f]*?$,^[a-f]*?$,21,21,0,188023,500000,13,34,false
ranges,10,11,9696640194,^[a-f]*?$,^[a-f]*?$,21,21,0,266861,500002,19,34,false
ranges,1,11,9696640194,^[a-f]*?$,^[a-f]*?$,21,21,0,315460,500000,23,34,false
ranges,10,12,6621545651,^[a-f]*?$,^[a-f]*?$,21,21,0,155990,500000,12,33,false
ranges,1,12,6621545651,^[a-f]*?$,^[a-f]*?$,21,21,0,241381,500000,17,33,false
ranges,10,13,2492462788,^[a-f]*?$,^[a-f]*?$,21,21,0,288810,500000,23,36,false
